Date,corn,soybean_meal,hog,crush
2019-05-14,3.8775,305.6,80.375,168477.5
2019-05-15,3.8875,307.3,81.4,171437.50000000003
2019-05-16,3.965,309.2,82.0,172005.0
2019-05-17,3.9825,302.2,81.925,172202.5
2019-05-20,4.045,305.6,82.575,173005.0
2019-05-21,4.105,303.6,81.65,169345.0
2019-05-22,4.1275,306.4,81.525,168327.5
2019-05-23,4.08,305.6,81.775,169920.00000000003
2019-05-24,4.1975,308.5,78.8,158347.5
2019-05-28,4.37,320.0,78.45,153490.0
2019-05-29,4.3575,326.2,79.875,157617.5
2019-05-30,4.5225,334.9,79.35,152592.49999999997
2019-05-31,4.4375,329.2,77.775,149397.50000000003
2019-06-03,4.4175,329.1,75.825,143467.5
2019-06-04,4.44,330.0,77.05,146960.0
2019-06-05,4.335,326.3,79.175,155705.0
2019-06-06,4.385,323.8,79.4,155925.00000000003
2019-06-07,4.3375,320.7,76.65,148147.50000000003
2019-06-10,4.345,321.9,79.375,156635.0
2019-06-11,4.47,322.7,76.425,145240.0
2019-06-12,4.485,327.9,75.375,141135.0
2019-06-13,4.5575,329.9,76.175,142407.5
2019-06-14,4.635,331.9,74.15,134565.00000000003
2019-06-17,4.685,333.0,75.275,137305.00000000006
2019-06-18,4.63,330.9,75.6,139379.99999999997
2019-06-19,4.5325,325.0,76.45,144152.5
2019-06-20,4.61,331.0,75.3,138710.0
2019-06-21,4.535,324.2,72.375,131155.0
2019-06-24,4.5725,326.1,68.9,119282.50000000003
2019-06-25,4.575,323.7,69.575,121645.0
2019-06-26,4.545,321.2,69.475,122024.99999999997
2019-06-27,4.51,320.0,71.475,129069.99999999997
2019-06-28,4.315,322.9,71.15,130665.00000000001
2019-07-01,4.225,314.6,74.025,142045.00000000003
2019-07-02,4.26,313.0,73.4,139680.00000000003
2019-07-03,4.4125,315.1,72.65,134782.50000000003
2019-07-05,4.4225,312.4,70.0,126422.5
2019-07-08,4.4375,312.3,67.45,118047.5
2019-07-09,4.3725,315.9,70.45,128262.50000000001
2019-07-10,4.395,317.5,70.85,129044.99999999999
2019-07-11,4.48,318.9,68.975,121629.99999999996
2019-07-12,4.5925,321.5,70.45,124402.5
2019-07-15,4.47,318.2,71.8,130890.0
2019-07-16,4.4125,314.8,73.35,137052.49999999997
2019-07-17,4.415,313.6,75.725,144734.99999999997
2019-07-18,4.2975,312.8,75.275,145137.50000000003
2019-07-19,4.3575,317.5,76.75,148487.5
2019-07-22,4.2675,314.4,77.025,151027.50000000003
2019-07-23,4.315,312.5,79.675,158985.0
2019-07-24,4.3075,312.8,79.25,157707.5
2019-07-25,4.275,309.8,77.35,152414.99999999997
2019-07-26,4.245,309.7,78.1,155274.99999999997
2019-07-29,4.27,311.5,75.45,146240.0
2019-07-30,4.21,307.7,73.275,140560.00000000003
2019-07-31,4.1,305.4,70.275,132840.00000000003
2019-08-01,4.025,299.7,66.25,121655.0
2019-08-02,4.095,299.4,63.25,111035.0
2019-08-05,4.1475,302.3,62.2,106597.5
2019-08-06,4.125,302.6,61.025,103145.0
2019-08-07,4.14,300.0,63.425,110860.0
2019-08-08,4.1825,302.0,65.25,115862.5
2019-08-09,4.1775,303.7,64.675,113927.5
2019-08-12,3.9275,298.7,63.775,115297.5
2019-08-13,3.765,304.6,63.025,114745.0
2019-08-14,3.7025,299.9,64.775,121752.50000000003
2019-08-15,3.71,296.9,63.75,118660.0
2019-08-16,3.8075,300.3,60.775,107337.5
2019-08-19,3.745,297.2,62.85,115225.0
2019-08-20,3.6875,299.5,64.175,120097.5
2019-08-21,3.7025,300.3,62.675,114992.5
2019-08-22,3.71,299.3,61.55,111380.0
2019-08-23,3.6775,295.4,58.775,103377.5
2019-08-26,3.6825,298.6,63.025,116582.5
2019-08-27,3.6625,297.0,62.9,116642.5
2019-08-28,3.71,299.7,63.7,118220.0
2019-08-29,3.7125,298.0,65.65,124592.50000000003
2019-08-30,3.6975,295.3,63.375,117807.5
2019-09-03,3.61,294.1,65.825,127080.0
2019-09-04,3.585,298.5,65.225,125094.99999999997
2019-09-05,3.5875,294.5,65.475,126257.49999999997
2019-09-06,3.555,293.0,62.475,117295.0
2019-09-09,3.5425,294.0,59.95,109302.5
2019-09-10,3.615,298.1,61.775,113645.0
2019-09-11,3.6,294.7,61.2,112370.0
2019-09-12,3.6725,301.3,64.2,120222.5
2019-09-13,3.6875,301.5,68.7,134377.5
2019-09-16,3.74,298.9,70.675,140170.0
2019-09-17,3.68,297.8,67.675,131580.0
2019-09-18,3.7125,295.4,67.8,131732.5
2019-09-19,3.7275,296.1,67.95,131917.5
2019-09-20,3.7075,295.0,66.25,126887.5
2019-09-23,3.7325,298.6,68.375,132952.5
2019-09-24,3.7475,299.5,69.1,134957.49999999997
2019-09-25,3.7425,297.6,71.4,142582.50000000003
2019-09-26,3.725,295.6,70.375,139765.0
2019-09-27,3.715,295.1,69.85,138284.99999999997
2019-09-30,3.88,301.0,72.6,144019.99999999997
2019-10-01,3.925,309.0,69.925,133985.0
2019-10-02,3.8775,305.6,69.1,132397.49999999997
2019-10-03,3.8875,302.9,68.1,129317.49999999997
2019-10-04,3.8475,303.7,67.25,127117.5
2019-10-07,3.87,302.1,64.25,117340.0
2019-10-08,3.9575,306.9,67.4,125627.50000000003
2019-10-09,3.9425,309.7,69.475,132212.49999999997
2019-10-10,3.8025,307.8,68.475,131302.49999999997
2019-10-11,3.9775,310.8,69.6,131977.49999999997
2019-10-14,3.9775,310.9,69.125,130447.5
2019-10-15,3.9325,307.8,72.125,141032.5
2019-10-16,3.9175,304.8,70.625,136757.5
2019-10-17,3.9475,306.8,68.15,128187.50000000003
2019-10-18,3.91,308.5,67.95,127940.0
2019-10-21,3.8725,307.7,67.825,128182.5
2019-10-22,3.88,306.9,65.5,120710.0
2019-10-23,3.8775,308.6,65.825,121617.5
2019-10-24,3.8675,305.6,64.55,117987.5
2019-10-25,3.8675,303.3,64.925,119417.5
2019-10-28,3.84,304.0,65.65,122080.00000000003
2019-10-29,3.8625,303.0,64.325,117602.5
2019-10-30,3.9075,302.2,65.775,121647.50000000003
2019-10-31,3.9,304.4,66.0,122260.0
2019-11-01,3.8925,303.9,64.45,117462.5
2019-11-04,3.8325,302.4,64.525,118752.50000000003
2019-11-05,3.8175,302.7,67.275,127747.50000000003
2019-11-06,3.7875,298.9,64.775,120577.50000000003
2019-11-07,3.7525,305.6,64.3,118912.5
2019-11-08,3.7725,304.9,64.125,118122.5
2019-11-11,3.7325,300.6,63.3,116512.5
2019-11-12,3.7775,302.3,64.725,120227.49999999997
2019-11-13,3.7525,304.1,63.125,115302.5
2019-11-14,3.7575,303.1,62.75,114127.5
2019-11-15,3.7125,307.1,63.2,115842.5
2019-11-18,3.6775,301.2,62.75,115517.5
2019-11-19,3.7,302.0,62.15,113180.0
2019-11-20,3.6675,299.8,60.45,108447.5
2019-11-21,3.685,301.0,60.65,108705.0
2019-11-22,3.6875,299.0,61.225,110707.5
2019-11-25,3.705,298.3,61.025,109875.0
2019-11-26,3.675,294.7,60.825,110045.0
2019-11-27,3.6275,293.8,60.675,110367.5
2019-11-29,3.7125,290.9,62.025,113702.5
2019-12-02,3.9125,311.1,60.35,103322.5
2019-12-03,3.9225,310.9,62.5,110072.5
2019-12-04,3.92,310.9,61.875,108110.0
2019-12-05,3.905,313.2,61.575,107145.0
2019-12-06,3.9025,311.7,61.125,105892.5
2019-12-09,3.89,312.1,60.0,102440.0
2019-12-10,3.91,312.4,60.475,103630.0
2019-12-11,3.88,312.0,60.7,104840.0
2019-12-12,3.9325,310.2,61.0,105192.5
2019-12-13,3.9525,311.9,60.475,103042.5
2019-12-16,4.0025,315.2,68.6,127962.49999999996
2019-12-17,4.02,314.3,68.675,128030.00000000001
2019-12-18,4.0,315.9,68.95,129050.0
2019-12-19,4.005,313.2,69.025,129485.00000000003
2019-12-20,4.0175,313.1,69.075,129467.5
2019-12-23,4.025,315.3,69.325,129935.0
2019-12-24,4.02,315.7,69.4,130210.00000000004
2019-12-26,4.0275,314.1,69.325,130017.5
2019-12-27,4.035,311.6,69.275,129995.00000000003
2019-12-30,4.03,312.9,69.25,129860.0
2019-12-31,4.025,314.9,69.325,129975.0
2020-01-02,4.045,315.0,69.55,130385.0
2020-01-03,4.0075,312.1,69.375,130677.5
2020-01-06,4.0,314.5,69.55,131110.0
2020-01-07,4.0,313.7,69.7,131670.0
2020-01-08,4.0075,314.8,69.7,131447.5
2020-01-09,4.0,314.1,69.0,129390.0
2020-01-10,4.0275,316.1,69.075,129017.5
2020-01-13,4.0475,316.2,68.5,126867.5
2020-01-14,4.0425,315.0,69.075,128902.49999999999
2020-01-15,4.025,315.0,69.4,130205.00000000003
2020-01-16,3.94,315.7,68.65,129010.00000000003
2020-01-17,4.0275,315.4,69.0,128847.5
2020-01-21,4.015,314.5,69.05,129285.0
2020-01-22,4.0075,312.9,69.1,129717.49999999997
2020-01-23,4.0325,314.1,68.65,127782.50000000003
2020-01-24,3.9825,313.2,67.75,125742.5
2020-01-27,3.9525,313.1,65.225,118122.49999999997
2020-01-28,3.975,312.3,65.7,119385.0
2020-01-29,3.9525,310.9,64.175,114982.5
2020-01-30,3.905,309.0,61.8,108285.0
2020-01-31,3.9075,309.0,61.5,107287.5
2020-02-03,3.895,308.1,62.45,110605.0
2020-02-04,3.9275,307.2,61.0,105567.5
2020-02-05,3.925,306.3,60.75,104895.0
2020-02-06,3.8975,306.2,63.75,114917.5
2020-02-07,3.94,307.4,64.175,115520.0
2020-02-10,3.935,308.9,64.475,116404.99999999997
2020-02-11,3.92,308.7,63.75,114330.0
2020-02-12,3.93,308.1,63.975,114960.0
2020-02-13,3.92,309.8,64.625,117020.0
2020-02-14,3.8875,309.0,64.925,118547.5
2020-02-18,3.9325,308.9,65.65,120202.50000000003
2020-02-19,3.9075,309.1,66.15,122157.50000000003
2020-02-20,3.885,308.2,65.75,121305.0
2020-02-21,3.86,306.0,65.4,120780.00000000003
2020-02-24,3.8225,304.9,64.1,117292.49999999997
2020-02-25,3.8225,306.8,64.025,116862.50000000003
2020-02-26,3.815,311.1,64.775,118945.00000000003
2020-02-27,3.775,313.3,63.725,115965.0
2020-02-28,3.77,314.0,62.9,113330.0
2020-03-02,3.8075,317.8,63.9,115587.5
2020-03-03,3.845,317.5,64.925,118335.0
2020-03-04,3.855,314.8,65.15,119175.00000000003
2020-03-05,3.8375,311.3,65.375,120507.5
2020-03-06,3.815,312.9,64.75,118685.0
2020-03-09,3.7625,309.5,62.675,113172.5
2020-03-10,3.805,310.6,63.825,116105.0
2020-03-11,3.77,309.2,63.625,116130.0
2020-03-12,3.7175,308.1,60.625,107427.5
2020-03-13,3.73,305.5,56.325,93740.0
2020-03-16,3.67,303.4,54.05,87570.0
2020-03-17,3.625,299.9,58.3,102195.0
2020-03-18,3.5775,301.3,57.2,99247.5
2020-03-19,3.6325,299.7,58.625,103142.5
2020-03-20,3.6325,305.7,56.55,95902.5
2020-03-23,3.6425,311.3,57.05,96792.5
2020-03-24,3.6525,310.1,58.375,101002.5
2020-03-25,3.6725,310.9,57.05,96382.5
2020-03-26,3.6725,312.6,55.2,90292.5
2020-03-27,3.6425,309.8,52.825,83422.5
2020-03-30,3.5975,309.0,51.1,78657.5
2020-03-31,3.575,308.4,54.3,89295.0
2020-04-01,3.4725,307.6,51.3,81312.5
2020-04-02,3.4975,305.8,48.75,72957.5
2020-04-03,3.5075,303.5,48.8,73197.5
2020-04-06,3.4825,302.6,52.45,85342.5
2020-04-07,3.51,300.4,54.825,92750.0
2020-04-08,3.4925,300.8,53.675,89292.5
2020-04-09,3.5075,302.5,51.775,82817.5
2020-04-13,3.4975,301.4,50.525,79077.5
2020-04-14,3.465,298.7,50.8,80715.0
2020-04-15,3.4275,299.0,51.225,82607.5
2020-04-16,3.41,298.6,50.075,79230.0
2020-04-17,3.435,297.0,51.025,82055.0
2020-04-20,3.37,295.8,51.75,85470.0
2020-04-21,3.32,298.6,51.375,84740.0
2020-04-22,3.3675,296.6,50.75,82227.5
2020-04-23,3.3875,295.8,52.825,88647.5
2020-04-24,3.3675,295.3,52.975,89477.5
2020-04-27,3.295,294.6,55.85,99835.0
2020-04-28,3.3,293.7,58.225,107450.0
2020-04-29,3.335,294.6,55.125,96915.0
2020-04-30,3.3725,297.9,56.65,100902.5
2020-05-01,3.3675,297.0,57.375,103387.5
2020-05-04,3.34,294.2,58.8,108640.0
2020-05-05,3.3425,294.4,57.025,102902.5
2020-05-06,3.3125,294.0,57.325,104352.5
2020-05-07,3.34,294.1,56.125,100090.0
2020-05-08,3.3575,296.4,53.425,90957.5
2020-05-11,3.3475,296.2,53.075,90007.5
2020-05-12,3.3575,297.4,54.325,93737.5
2020-05-13,3.325,295.4,52.575,88825.0
2020-05-14,3.3175,293.4,52.875,90097.5
2020-05-15,3.32,293.0,51.725,86420.0
2020-05-18,3.3275,292.3,53.15,90937.5
2020-05-19,3.3425,292.5,52.1,87332.5
2020-05-20,3.34,293.1,52.725,89310.0
2020-05-21,3.33,290.9,52.4,88640.0
2020-05-22,3.3275,292.5,51.175,84597.5
2020-05-26,3.34,292.8,52.6,88940.0
2020-05-27,3.345,292.2,53.3,91165.0
2020-05-28,3.4025,293.7,51.775,85272.5
2020-05-29,3.3875,291.8,52.875,89207.5
2020-06-01,3.3575,290.8,50.9,83437.5
2020-06-02,3.38,292.2,51.375,84480.0
2020-06-03,3.3825,294.3,51.925,85992.5
2020-06-04,3.4275,297.8,52.825,87847.5
2020-06-05,3.4525,298.2,54.4,92472.5
2020-06-08,3.475,298.0,55.275,94955.0
2020-06-09,3.4325,297.1,55.95,97842.5
2020-06-10,3.415,298.5,54.05,91885.0
2020-06-11,3.4375,299.5,53.725,90407.5
2020-06-12,3.43,298.4,54.0,91510.0
2020-06-15,3.415,297.3,53.95,91685.0
2020-06-16,3.4275,295.7,52.575,87257.5
2020-06-17,3.4275,294.9,52.15,85977.5
2020-06-18,3.4275,295.2,52.4,86747.5
2020-06-19,3.4525,293.9,52.15,85702.5
2020-06-22,3.4175,293.2,51.225,83337.5
2020-06-23,3.3675,292.5,52.3,87597.5
2020-06-24,3.3375,293.2,52.0,87017.5
2020-06-25,3.28,293.0,52.85,90620.0
2020-06-26,3.2525,290.6,49.8,81512.5
2020-06-29,3.3475,288.6,49.9,80607.5
2020-06-30,3.505,295.9,51.725,83355.0
2020-07-01,3.605,304.6,51.175,79225.0
2020-07-02,3.535,304.2,51.45,81195.0
2020-07-06,3.5625,306.0,52.025,82442.5
2020-07-07,3.525,303.1,51.2,80655.0
2020-07-08,3.5425,301.8,51.3,80842.5
2020-07-09,3.57,305.4,52.6,84230.0
2020-07-10,3.4475,300.1,51.775,83957.5
2020-07-13,3.365,291.7,51.875,86355.0
2020-07-14,3.3375,292.3,51.225,84627.5
2020-07-15,3.34,293.4,51.0,83760.0
2020-07-16,3.375,294.8,52.85,89015.0
2020-07-17,3.3975,294.1,52.275,86907.5
2020-07-20,3.3575,296.9,51.2,83787.5
2020-07-21,3.3075,293.3,51.55,86017.5
2020-07-22,3.3475,294.2,51.45,85007.5
2020-07-23,3.355,297.9,52.2,86925.0
2020-07-24,3.35,298.6,51.925,86050.0
2020-07-27,3.345,301.5,51.55,84635.0
2020-07-28,3.3,297.5,51.8,86510.0
2020-07-29,3.2625,295.8,51.025,84762.5
2020-07-30,3.2675,298.0,49.775,80467.5
2020-07-31,3.27,297.3,50.375,82420.0
2020-08-03,3.285,295.7,50.075,81395.0
2020-08-04,3.2025,291.4,50.575,84662.5
2020-08-05,3.2325,290.2,51.475,87212.5
2020-08-06,3.2375,288.4,51.5,87397.5
2020-08-07,3.2075,286.8,52.925,92567.5
2020-08-10,3.23,289.6,54.7,97630.0
2020-08-11,3.235,289.5,53.3,93085.0
2020-08-12,3.2725,289.8,53.4,92812.5
2020-08-13,3.3875,298.7,54.35,93237.5
2020-08-14,3.38,298.5,54.625,94250.0
2020-08-17,3.4475,305.1,54.95,93617.5
2020-08-18,3.4175,303.0,53.175,88597.5
2020-08-19,3.3975,302.5,53.575,90227.5
2020-08-20,3.3925,300.6,55.85,97772.5
2020-08-21,3.405,297.5,55.45,96615.0
2020-08-24,3.45,297.0,55.6,96470.0
2020-08-25,3.545,300.0,56.675,98185.0
2020-08-26,3.5425,299.3,56.325,97172.5
2020-08-27,3.585,303.1,56.575,96955.0
2020-08-28,3.5925,309.7,55.2,91782.5
2020-08-31,3.5775,312.5,55.125,91487.5
2020-09-01,3.58,310.8,55.775,93700.0
2020-09-02,3.5875,310.2,56.5,95967.5
2020-09-03,3.5375,312.8,57.975,101177.5
2020-09-04,3.58,317.2,58.25,100980.0
2020-09-08,3.6175,314.6,58.675,102037.5
2020-09-09,3.6025,318.1,59.85,105672.5
2020-09-10,3.65,317.5,62.85,114620.0
2020-09-11,3.685,324.6,66.0,123465.0
2020-09-14,3.695,322.0,63.575,115815.0
2020-09-15,3.66,319.2,63.05,114940.0
2020-09-16,3.7175,325.7,61.975,109987.5
2020-09-17,3.7525,335.3,63.625,113782.5
2020-09-18,3.785,342.1,63.525,112295.0
2020-09-21,3.6975,338.1,61.55,107687.5
2020-09-22,3.6925,341.0,64.1,115632.49999999997
2020-09-23,3.685,344.6,64.35,116184.99999999997
2020-09-24,3.635,336.5,63.275,114305.0
2020-09-25,3.6525,338.6,64.425,117512.5
2020-09-28,3.6675,333.9,64.025,116477.50000000003
2020-09-29,3.6475,331.9,61.975,110417.5
2020-09-30,3.79,342.8,63.1,110790.0
2020-10-01,3.8275,347.9,62.85,108917.5
2020-10-02,3.7975,351.9,62.5,107847.5
2020-10-05,3.795,346.0,62.65,108955.0
2020-10-06,3.85,355.5,63.875,111100.0
2020-10-07,3.8875,361.8,64.575,112147.5
2020-10-08,3.87,359.6,66.85,119909.99999999997
2020-10-09,3.95,363.7,67.125,119180.0
2020-10-12,3.89,354.3,66.625,119420.0
2020-10-13,3.9125,356.0,66.15,117392.50000000003
2020-10-14,3.965,363.6,68.425,123125.0
2020-10-15,4.0375,372.1,69.875,125827.5
2020-10-16,4.02,367.5,69.8,126310.00000000001
2020-10-19,4.0525,373.2,71.425,130452.5
2020-10-20,4.0875,371.9,69.25,123097.5
2020-10-21,4.1375,378.8,69.2,121497.5
2020-10-22,4.1625,382.4,66.2,111162.5
2020-10-23,4.1925,386.4,67.025,112952.50000000003
2020-10-26,4.1775,389.6,67.75,115177.5
2020-10-27,4.16,384.0,67.65,115680.00000000003
2020-10-28,4.015,376.7,66.375,114505.0
2020-10-29,3.985,376.9,65.625,112535.0
2020-10-30,3.985,378.6,65.575,112205.0
2020-11-02,3.975,375.1,65.95,113905.0
2020-11-03,4.01,377.2,65.4,111410.00000000003
2020-11-04,4.0525,385.7,66.35,112962.49999999997
2020-11-05,4.0925,387.8,67.425,115592.5
2020-11-06,4.0675,382.4,64.9,108427.50000000003
2020-11-09,4.075,384.1,65.6,110384.99999999997
2020-11-10,4.23,394.8,65.125,105469.99999999999
2020-11-11,4.1725,392.7,64.8,105502.5
2020-11-12,4.0825,388.1,65.8,110512.50000000001
2020-11-13,4.105,388.1,64.9,107295.00000000001
2020-11-16,4.1625,389.3,65.15,107112.50000000003
2020-11-17,4.2025,395.8,65.525,107062.50000000003
2020-11-18,4.2575,394.9,65.8,107207.5
2020-11-19,4.225,393.7,63.7,101095.0
2020-11-20,4.2325,394.7,64.125,102242.5
2020-11-23,4.265,394.9,64.95,104375.0
2020-11-24,4.2575,398.3,65.3,105267.5
2020-11-25,4.2,396.9,66.175,109070.0
2020-11-27,4.255,398.5,65.875,107125.0
2020-11-30,4.1975,393.1,67.575,113967.5
2020-12-01,4.07,347.3,66.975,118539.99999999997
2020-12-02,4.08,344.8,66.35,116639.99999999997
2020-12-03,4.1075,346.1,66.025,115057.50000000003
2020-12-04,4.1025,343.4,65.875,114922.5
2020-12-07,4.11,345.6,64.5,110190.0
2020-12-08,4.085,345.7,64.55,110715.0
2020-12-09,4.105,348.0,65.125,112024.99999999999
2020-12-10,4.0925,347.3,64.8,111242.5
2020-12-11,4.1225,351.0,64.675,110022.50000000001
2020-12-14,4.1175,351.0,64.9,110817.50000000003
2020-12-15,4.1225,352.8,64.5,109282.50000000001
2020-12-16,4.135,352.6,64.75,109915.0
2020-12-17,4.15,354.6,64.775,109570.00000000003
2020-12-18,4.185,357.6,64.85,108984.99999999999
2020-12-21,4.2,362.2,64.9,108460.00000000003
2020-12-22,4.1975,359.7,64.9,108747.50000000003
2020-12-23,4.2325,356.5,64.9,108542.50000000003
2020-12-24,4.245,355.6,65.0,108765.0
2020-12-28,4.2675,358.2,64.625,106967.5
2020-12-29,4.3025,361.7,65.075,107532.5
2020-12-30,4.33,363.7,65.325,107720.0
2020-12-31,4.3475,365.3,65.65,108337.50000000003
2021-01-04,4.345,366.8,66.425,110705.0
2021-01-05,4.385,370.0,66.575,110265.0
2021-01-06,4.4125,374.5,66.2,108202.5
2021-01-07,4.41,374.0,66.7,109890.0
2021-01-08,4.405,375.0,67.025,110905.00000000003
2021-01-11,4.4075,376.2,67.4,111947.50000000003
2021-01-12,4.575,386.6,68.475,111834.99999999997
2021-01-13,4.5325,386.3,69.4,115462.50000000003
2021-01-14,4.5775,392.0,68.7,111977.5
2021-01-15,4.6,393.6,68.4,110520.00000000003
2021-01-19,4.55,391.9,67.975,110079.99999999997
2021-01-20,4.49,384.1,68.775,114320.00000000003
2021-01-21,4.4875,380.5,69.25,116237.5
2021-01-22,4.3025,360.6,69.1,120522.49999999997
2021-01-25,4.3475,367.6,69.4,120107.50000000003
2021-01-26,4.445,372.9,69.7,119075.0
2021-01-27,4.425,371.4,69.45,118725.0
2021-01-28,4.3875,363.9,69.7,120837.5
2021-01-29,4.4525,363.8,69.15,118112.50000000003
2021-02-01,4.4775,365.6,69.65,119157.50000000003
2021-02-02,4.47,366.5,70.15,120780.00000000003
2021-02-03,4.51,370.9,70.1,119579.99999999997
2021-02-04,4.5175,370.0,70.15,119717.50000000003
2021-02-05,4.5175,369.9,70.35,120367.49999999997
2021-02-08,4.5825,376.6,70.475,119122.49999999999
2021-02-09,4.5575,377.5,70.725,120207.49999999997
2021-02-10,4.48,368.0,70.45,121439.99999999999
2021-02-11,4.525,374.5,70.875,121475.0
2021-02-12,4.4875,372.8,71.05,122767.5
2021-02-16,4.5775,373.9,71.125,121547.5
2021-02-17,4.6,375.8,71.075,120860.0
2021-02-18,4.5925,373.7,71.25,121742.5
2021-02-19,4.6,375.2,71.925,123640.0
2021-02-22,4.6975,380.8,72.475,123377.49999999997
2021-02-23,4.6975,382.0,72.525,123417.50000000003
2021-02-24,4.7675,384.5,72.925,123397.5
2021-02-25,4.74,381.4,72.25,121960.0
2021-02-26,4.7075,378.5,72.25,122737.50000000001
2021-03-01,4.6875,377.8,72.95,125347.5
2021-03-02,4.7575,380.6,73.025,124257.50000000003
2021-03-03,4.735,378.4,73.55,126495.0
2021-03-04,4.755,379.2,74.15,128035.00000000003
2021-03-05,4.815,381.9,74.7,128624.99999999999
2021-03-08,4.815,382.6,75.0,129514.99999999999
2021-03-09,4.8475,381.2,75.625,131167.5
2021-03-10,4.8025,373.6,75.35,131722.49999999997
2021-03-11,4.835,373.7,76.025,133385.00000000003
2021-03-12,4.7875,370.4,76.075,134587.5
2021-03-15,4.7875,372.0,75.975,134107.49999999997
2021-03-16,4.7775,373.8,75.65,133037.50000000003
2021-03-17,4.755,373.4,76.0,134535.0
2021-03-18,4.68,368.7,74.6,131649.99999999997
2021-03-19,4.715,374.3,74.975,131764.99999999997
2021-03-22,4.68,368.6,75.25,133740.0
2021-03-23,4.6975,371.5,76.0,135587.5
2021-03-24,4.69,371.4,75.4,133790.0
2021-03-25,4.655,372.2,75.775,135435.00000000003
2021-03-26,4.665,374.0,76.35,136944.99999999997
2021-03-29,4.6125,370.7,75.6,135662.49999999997
2021-03-30,4.525,372.5,75.675,137035.0
2021-03-31,4.775,397.5,76.2,132465.0
2021-04-01,4.845,397.2,76.925,133765.0
2021-04-05,4.885,393.7,76.45,131995.0
2021-04-06,4.8325,390.2,77.9,137772.50000000006
2021-04-07,4.855,393.0,78.425,138835.0
2021-04-08,4.9475,393.0,78.95,139127.5
2021-04-09,4.965,391.2,79.125,139605.0
2021-04-12,4.965,392.0,78.0,135925.0
2021-04-13,5.0425,387.7,78.175,135752.5
2021-04-14,5.1125,391.6,78.425,135112.5
2021-04-15,5.1225,392.0,76.025,127242.50000000004
2021-04-16,5.1225,390.9,74.95,123912.50000000001
2021-04-19,5.2025,395.1,77.475,130372.49999999997
2021-04-20,5.285,399.0,78.775,132905.00000000003
2021-04-21,5.365,399.5,77.925,128935.0
2021-04-22,5.5325,406.8,77.425,124092.5
2021-04-23,5.5075,408.1,79.35,130497.49999999997
2021-04-26,5.6825,412.4,80.3,130482.5
2021-04-27,5.6225,407.1,80.15,131432.50000000006
2021-04-28,5.465,401.7,81.375,138255.0
2021-04-29,5.4625,402.0,80.4,135142.50000000003
2021-04-30,5.6375,401.0,81.45,135977.5
2021-05-03,5.63,397.6,82.55,139950.0
2021-05-04,5.805,402.4,83.025,138365.0
2021-05-05,6.0475,404.9,83.8,136957.5
2021-05-06,6.255,407.3,83.8,133605.0
2021-05-07,6.365,419.5,84.75,133775.0
2021-05-10,6.0925,416.3,85.0,138982.5
2021-05-11,6.1125,420.1,84.25,135902.5
2021-05-12,5.93,422.4,84.175,138170.0
2021-05-13,5.5825,402.6,82.725,140722.5
2021-05-14,5.4275,400.8,82.6,142827.5
2021-05-17,5.3725,399.9,82.3,142782.5
2021-05-18,5.4325,401.2,83.425,145352.5
2021-05-19,5.39,394.0,82.525,143830.0
2021-05-20,5.52,394.2,83.025,143460.0
2021-05-21,5.465,393.6,83.9,147145.0
2021-05-24,5.4025,394.5,83.925,148072.5
2021-05-25,5.1575,383.8,84.2,153697.5
2021-05-26,5.2075,384.3,83.875,151857.5
2021-05-27,5.55,391.7,83.55,144940.0
2021-05-28,5.455,393.5,84.175,148185.0
2021-06-01,5.77,396.7,84.875,145380.0
2021-06-02,5.7275,393.2,85.375,147967.5
2021-06-03,5.665,390.7,86.475,152675.0
2021-06-04,5.915,394.2,87.025,150335.0
2021-06-07,6.0275,391.5,88.1,152357.5
2021-06-08,6.095,395.1,88.675,152825.0
2021-06-09,6.0975,393.8,88.925,153717.5
2021-06-10,6.165,393.6,89.475,154485.0
2021-06-11,6.0975,395.5,88.775,153067.5
2021-06-14,5.8125,385.0,86.725,151832.5
2021-06-15,5.7375,379.3,85.125,148407.5
2021-06-16,5.725,383.1,82.125,138615.0
2021-06-17,5.325,369.4,78.825,135425.0
2021-06-18,5.6625,379.1,80.15,133632.50000000003
2021-06-21,5.57,374.9,77.5,126960.0
2021-06-22,5.39,366.7,77.725,131199.99999999997
2021-06-23,5.3575,359.6,76.625,128877.5
2021-06-24,5.36,350.8,76.4,129000.00000000003
2021-06-25,5.1925,354.9,77.275,133902.50000000003
2021-06-28,5.4725,359.3,80.0,137982.5
2021-06-29,5.485,353.8,80.325,139385.0
2021-06-30,5.885,381.7,80.075,129795.0
2021-07-01,5.89,388.7,78.3,123340.0
2021-07-02,5.7975,388.3,78.825,126447.5
2021-07-06,5.3975,362.4,77.925,132157.5
2021-07-07,5.31,364.9,77.725,132580.0
2021-07-08,5.2375,362.5,78.125,135187.5
2021-07-09,5.17,358.9,79.05,139520.0
2021-07-12,5.33,362.5,81.15,143480.00000000003
2021-07-13,5.4075,360.0,82.6,147207.5
2021-07-14,5.5875,370.8,82.15,141987.5
2021-07-15,5.5625,363.8,82.8,145142.5
2021-07-16,5.52,366.2,83.875,148980.0
2021-07-19,5.5225,364.4,83.05,146482.5
2021-07-20,5.6575,369.7,84.525,148647.5
2021-07-21,5.685,374.0,85.325,150365.0
